scalerank,featurecla,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
0,Admin-0 map subunit,9,Norway,NOR,0,3,Geo unit,Norway,NOR,1,Norway,NOW,0,Norway,NOW,0,Norway,Norway,NOW,Norway,,Nor.,N,,,,,Norway,,5,3,8,12,4676305,276400,-99,-99,-99,2. Developed region: nonG7,1. High income: OECD,-99,,-99,-99,744,-099,-99,-99,-99,NOR,NOR,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,-99,1
0,Admin-0 map subunit,4,Norway,NOR,0,3,Geo unit,Norway,NOR,1,Svalbard,NSV,0,Svalbard,NSV,0,Svalbard Is.,Svalbard Islands,NSV,Svalbard,,Sval.,SJ,,,Nor.,,Svalbard Is.,,5,3,8,12,2165,-99,-99,-99,-99,6. Developing region,4. Lower middle income,-99,,SJ,SJM,-99,744,-99,-99,-99,SJM,NOR,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,12,16,5,-99,-99
0,Admin-0 map subunit,3,Poland,POL,0,2,Sovereign country,Poland,POL,0,Poland,POL,0,Poland,POL,0,Poland,Poland,POL,Poland,,Pol.,PL,Republic of Poland,,,,Poland,,3,7,1,2,38482919,667900,-99,2011,-99,2. Developed region: nonG7,1. High income: OECD,-99,,PL,POL,616,616,PL,POL,-99,POL,POL,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,6,6,4,-99,1
0,Admin-0 map subunit,2,Portugal,PRT,0,3,Geo unit,Portugal,PRT,1,Portugal,PRX,0,Portugal,PRX,0,Portugal,Portugal,PRX,Portugal,,Port.,P,Portuguese Republic,,,,Portugal,,1,7,1,4,10204765,197721,-99,-99,0,2. Developed region: nonG7,1. High income: OECD,-99,,-99,-99,-99,-099,-99,-99,-99,PRT,PRT,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,8,8,5,-99,1
0,Admin-0 map subunit,3,Romania,ROU,0,2,Sovereign country,Romania,ROU,0,Romania,ROU,0,Romania,ROU,0,Romania,Romania,ROU,Romania,,Rom.,RO,Romania,,,,Romania,,1,4,3,13,22215421,271400,-99,2011,-99,2. Developed region: nonG7,3. Upper middle income,-99,,RO,ROU,642,642,RO,ROM,-99,ROU,ROU,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,7,7,4,-99,1
0,Admin-0 map subunit,9,Russia,RUS,0,4,Geo subunit,Russia,RUS,0,Russia,RUS,1,Russia,RUE,0,Russia,Russia,RUE,Russia,,Rus.,RUS,,,,,Russia,,2,5,7,7,108497511.72,1470611.35,-99,-99,-99,-99,-99,-99,,-99,-99,-99,-099,-99,-99,-99,RUS,RUS,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,6,6,4,-99,1
0,Admin-0 map subunit,9,Russia,RUS,0,4,Geo subunit,Russia,RUS,0,Russia,RUS,1,Kaliningrad,RUK,0,Kaliningrad,Kaliningrad,RUK,Kaliningrad,,Kalin.,KA,,,Rus.,,Kaliningrad,,2,5,7,7,941873,3521,0,-99,0,-99,-99,0,,-99,-99,-99,-099,-99,-99,-99,RUS,RUS,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,11,11,6,-99,-99
0,Admin-0 map subunit,5,United Kingdom,GB1,1,3,Geo unit,United Kingdom,GBR,1,Scotland,SCT,0,Scotland,SCT,0,Scotland,Scotland,SCT,Scotland,,Scot.,SC,,,,,Scotland,,6,6,6,3,5254800,164298,0,-99,2009,1. Developed region: G7,1. High income: OECD,-99,,-99,-99,-99,-099,-99,-99,-99,-99,GBR,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,8,8,5,-99,1
0,Admin-0 map subunit,6,San Marino,SMR,0,2,Sovereign country,San Marino,SMR,0,San Marino,SMR,0,San Marino,SMR,0,San Marino,San Marino,SMR,San Marino,,S.M.,RSM,Republic of San Marino,,,,San Marino,,2,3,1,6,30324,1662,-99,2010,-99,2. Developed region: nonG7,2. High income: nonOECD,-99,,SM,SMR,674,674,SM,SMR,-99,SMR,SMR,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,10,10,4,5,1
0,Admin-0 map subunit,8,Republic of Serbia,SRB,0,3,Geo unit,Republic of Serbia,SRB,1,Serbia,SRS,0,Serbia,SRS,0,Serbia,Serbia,SRS,Serbia,,Serb.,SR,,,,,Serbia,,3,3,2,10,5332944,58060.582521,-99,-99,0,6. Developing region,3. Upper middle income,-99,,-99,-99,-99,-099,-99,-99,-99,SRB,SRB,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,6,6,5,-99,1
0,Admin-0 map subunit,8,Republic of Serbia,SRB,0,3,Geo unit,Republic of Serbia,SRB,1,Vojvodina,SRV,0,Vojvodina,SRV,0,Vojvodina,Vojvodina,SRV,Vojvodina,,Vojv.,VO,,,Serb.,,Vojvodina,,3,3,2,10,2031992,22122.6098,-99,-99,0,6. Developing region,3. Upper middle income,-99,,-99,-99,-99,-099,-99,-99,-99,SRB,SRB,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,9,9,5,-99,1
0,Admin-0 map subunit,6,Slovakia,SVK,0,2,Sovereign country,Slovakia,SVK,0,Slovakia,SVK,0,Slovakia,SVK,0,Slovakia,Slovakia,SVK,Slovakia,,Svk.,SK,Slovak Republic,,,,Slovak Republic,,2,4,4,9,5463046,119500,-99,2011,-99,2. Developed region: nonG7,1. High income: OECD,-99,,SK,SVK,703,703,SK,SVK,-99,SVK,SVK,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,8,8,4,-99,1
0,Admin-0 map subunit,6,Slovenia,SVN,0,2,Sovereign country,Slovenia,SVN,0,Slovenia,SVN,0,Slovenia,SVN,0,Slovenia,Slovenia,SVN,Slovenia,,Slo.,SLO,Republic of Slovenia,,,,Slovenia,,2,3,2,12,2005692,59340,-99,2011,-99,2. Developed region: nonG7,1. High income: OECD,-99,,SI,SVN,705,705,SI,SVN,-99,SVN,SVN,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,8,8,4,-99,1
0,Admin-0 map subunit,3,Sweden,SWE,0,2,Sovereign country,Sweden,SWE,0,Sweden,SWE,0,Sweden,SWE,0,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1,4,2,4,9059651,344300,-99,-99,-99,2. Developed region: nonG7,1. High income: OECD,-99,,SE,SWE,752,752,SE,SWE,-99,SWE,SWE,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,-99,1
0,Admin-0 map subunit,3,Ukraine,UKR,0,2,Sovereign country,Ukraine,UKR,0,Ukraine,UKR,0,Ukraine,UKR,0,Ukraine,Ukraine,UKR,Ukraine,,Ukr.,UA,Ukraine,,,,Ukraine,,5,1,6,3,45700395,339800,-99,2001,-99,6. Developing region,4. Lower middle income,-99,,UA,UKR,804,804,UA,UKR,-99,UKR,UKR,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,7,7,4,-99,1
0,Admin-0 map subunit,6,Vatican,VAT,0,2,Sovereign country,Vatican,VAT,0,Vatican,VAT,0,Vatican,VAT,0,Vatican,Vatican,VAT,Vatican,,Vat.,V,State of the Vatican City,,,,Vatican (Holy Sea),Holy Sea,1,3,4,2,832,355,0,-99,0,2. Developed region: nonG7,2. High income: nonOECD,0,,VA,VAT,336,336,-99,-99,-99,VAT,VAT,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,7,7,4,4,1
0,Admin-0 map subunit,5,United Kingdom,GB1,1,3,Geo unit,United Kingdom,GBR,1,Wales,WLS,0,Wales,WLS,0,Wales,Wales,WLS,Wales,,Wales,WA,,,,,Wales,,6,6,6,3,0,45268,2011,-99,2009,1. Developed region: G7,1. High income: OECD,-99,,-99,-99,-99,-099,-99,-99,-99,-99,GBR,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,5,5,5,-99,1
